"DIA","TIPO_SERVICIO","TRAYECTO","PESO_NETO","CANT_VIAJES"
"13/01/2021",24,2725,0,1
"13/01/2021",24,2728,0,1
"13/01/2021",24,2746,0,1
"13/01/2021",24,2783,10440,1
"13/01/2021",24,2784,7380,1
"13/01/2021",24,2785,8710,2
"13/01/2021",24,2786,15980,1
"13/01/2021",24,2787,0,1
"13/01/2021",27,2319,19890,1
"13/01/2021",27,2320,7300,1
"13/01/2021",27,2321,8560,1
"13/01/2021",27,2322,11700,1
"13/01/2021",29,2304,0,1
"13/01/2021",35,1565,1770,1
"13/01/2021",35,2422,4410,1
"13/01/2021",36,2436,0,1
"13/01/2021",36,2526,2100,1
"13/01/2021",39,1604,7130,1
"13/01/2021",60,2478,0,1
"13/01/2021",60,2500,1510,1
"13/01/2021",60,2669,4220,1
"13/01/2021",60,2671,4850,1
"13/01/2021",60,2672,3910,1
"13/01/2021",72,2134,0,1
"13/01/2021",72,2616,0,1
"13/01/2021",73,2135,7380,1
"13/01/2021",73,2622,0,1
"13/01/2021",75,2509,2260,1
"13/01/2021",75,2515,850,1
"14/01/2021",1,116,4290,1
"14/01/2021",1,118,0,1
"14/01/2021",1,2282,2750,1
"14/01/2021",1,2284,0,1
"14/01/2021",1,2662,4690,1
"14/01/2021",4,1826,3890,1
"14/01/2021",8,2663,3840,1
"14/01/2021",8,2664,990,1
"14/01/2021",24,1904,11740,1
"14/01/2021",24,1905,13790,1
"14/01/2021",24,1906,5710,1
"14/01/2021",24,1907,9030,1
"14/01/2021",24,1908,15030,1
"14/01/2021",24,1909,14700,1
"14/01/2021",24,1910,15970,1
"14/01/2021",24,1911,10050,1
"14/01/2021",24,1912,14120,2
"14/01/2021",24,1915,3420,2
"14/01/2021",24,1916,19680,1
"14/01/2021",24,1929,7690,1
"14/01/2021",24,1930,25590,2
"14/01/2021",24,2482,10240,1
"14/01/2021",24,2655,22210,1
"14/01/2021",24,2656,24980,1
"14/01/2021",24,2659,23320,1
"14/01/2021",24,2661,28910,2
"14/01/2021",24,2676,9220,1
"14/01/2021",24,2678,19330,1
"14/01/2021",24,2679,23930,1
"14/01/2021",24,2682,14630,1
"14/01/2021",24,2685,0,1
"14/01/2021",24,2686,11130,1
"14/01/2021",24,2687,7490,1
"14/01/2021",24,2692,14560,1
"14/01/2021",24,2697,10890,1
"14/01/2021",24,2698,9810,1
"14/01/2021",24,2700,11450,1
"14/01/2021",24,2701,17460,3
"14/01/2021",24,2705,17560,1
"14/01/2021",24,2707,11990,1
"14/01/2021",24,2710,21970,1
"14/01/2021",24,2711,14870,1
"14/01/2021",24,2715,26790,3
"14/01/2021",24,2717,18480,1
"14/01/2021",24,2718,15330,1
"14/01/2021",24,2722,19930,1
"14/01/2021",24,2723,15920,2
"14/01/2021",24,2729,17140,1
"14/01/2021",24,2731,23020,1
"14/01/2021",24,2733,9220,1
"14/01/2021",24,2734,10540,1
"14/01/2021",24,2735,16370,1
"14/01/2021",24,2736,16550,1
"14/01/2021",24,2737,13290,1
"14/01/2021",24,2738,14170,1
"14/01/2021",24,2784,19990,1
"14/01/2021",24,2787,7010,2
"14/01/2021",24,2788,8970,2
"14/01/2021",24,2789,18320,1
"14/01/2021",24,2791,10690,1
"14/01/2021",26,2307,1300,1
"14/01/2021",35,2423,2800,1
"14/01/2021",39,1604,4520,1
"14/01/2021",60,1986,0,1
"14/01/2021",60,1987,0,1
"14/01/2021",60,2004,0,1
"14/01/2021",60,2476,0,1
"14/01/2021",60,2558,0,1
"14/01/2021",60,2670,5310,1
"14/01/2021",60,2671,3590,1
"14/01/2021",60,2672,4850,1
"14/01/2021",73,2135,9670,1
"14/01/2021",73,2624,4730,1
"14/01/2021",75,2509,1990,1
"14/01/2021",75,2515,620,1
"14/01/2021",76,2301,0,1
"15/01/2021",1,117,0,1
"15/01/2021",1,1861,0,1
"15/01/2021",1,2276,0,1
"15/01/2021",1,2662,3180,1
"15/01/2021",4,1825,0,1
"15/01/2021",8,2663,1220,1
"15/01/2021",8,2664,1230,1
"15/01/2021",24,1894,8400,1
"15/01/2021",24,1913,6830,1
"15/01/2021",24,1914,17650,1
"15/01/2021",24,1927,26550,2
"15/01/2021",24,1931,9240,1
"15/01/2021",24,1932,7680,1
"15/01/2021",24,1933,0,1
"15/01/2021",24,1956,15400,1
"15/01/2021",24,1957,9580,2
"15/01/2021",24,1958,11230,1
"15/01/2021",24,2092,15060,1
"15/01/2021",24,2094,11740,1
"15/01/2021",24,2095,29800,2
"15/01/2021",24,2096,27180,1
"15/01/2021",24,2097,10300,1
"15/01/2021",24,2098,9080,1
"15/01/2021",24,2324,22620,2
"15/01/2021",24,2451,24590,2
"15/01/2021",24,2452,10750,1
"15/01/2021",24,2453,4870,1
"15/01/2021",24,2482,28290,2
"15/01/2021",24,2656,0,1
"15/01/2021",24,2657,0,1
"15/01/2021",24,2658,0,1
"15/01/2021",24,2675,11940,1
"15/01/2021",24,2677,5840,1
"15/01/2021",24,2680,17520,1
"15/01/2021",24,2683,31600,1
"15/01/2021",24,2684,13210,1
"15/01/2021",24,2685,11930,1
"15/01/2021",24,2687,14500,1
"15/01/2021",24,2688,13790,1
"15/01/2021",24,2689,21280,1
"15/01/2021",24,2691,9420,1
"15/01/2021",24,2693,0,2
"15/01/2021",24,2694,11490,1
"15/01/2021",24,2695,12960,1
"15/01/2021",24,2696,7810,1
"15/01/2021",24,2704,7650,1
"15/01/2021",24,2720,27840,5
"15/01/2021",24,2725,0,1
"15/01/2021",24,2728,11670,1
"15/01/2021",24,2743,14670,1
"15/01/2021",24,2748,8750,1
"15/01/2021",24,2784,0,1
"15/01/2021",24,2786,5910,1
"15/01/2021",29,2304,0,1
"15/01/2021",35,1565,0,1
"15/01/2021",35,2259,0,1
"15/01/2021",35,2424,5670,1
"15/01/2021",39,1604,5770,1
"15/01/2021",60,2408,0,1
"15/01/2021",60,2478,0,1
"15/01/2021",60,2558,0,1
"15/01/2021",60,2668,6900,1
"15/01/2021",60,2670,7840,1
"15/01/2021",60,2672,2550,1
"15/01/2021",72,2134,0,1
"15/01/2021",73,2135,3530,1
"15/01/2021",73,2622,3060,1
"15/01/2021",75,2509,0,1
"15/01/2021",75,2515,770,1
"16/01/2021",1,116,2940,1
"16/01/2021",1,118,5400,1
"16/01/2021",1,2312,3630,1
"16/01/2021",1,2342,4910,1
"16/01/2021",1,2662,3540,1
"16/01/2021",4,1826,2590,1
"16/01/2021",8,2663,0,1
"16/01/2021",8,2664,0,1
"16/01/2021",24,2656,0,1
"16/01/2021",24,2659,10970,1
"16/01/2021",24,2661,13930,1
"16/01/2021",24,2676,13510,1
"16/01/2021",24,2685,10490,2
"16/01/2021",24,2686,10580,1
"16/01/2021",24,2690,11450,1
"16/01/2021",24,2695,14500,1
"16/01/2021",24,2698,19000,1
"16/01/2021",24,2699,19170,1
"16/01/2021",24,2700,11830,1
"16/01/2021",24,2701,19160,2
"16/01/2021",24,2705,20040,1
"16/01/2021",24,2707,17190,1
"16/01/2021",24,2710,0,1
"16/01/2021",24,2711,15670,1
"16/01/2021",24,2713,19800,1
"16/01/2021",24,2715,11970,1
"16/01/2021",24,2716,17450,1
"16/01/2021",24,2717,23580,1
"16/01/2021",24,2718,26200,2
"16/01/2021",24,2720,14950,1
"16/01/2021",24,2729,12720,1
"16/01/2021",24,2733,8460,1
"16/01/2021",24,2734,21930,1
"16/01/2021",24,2735,17340,1
"16/01/2021",24,2736,22310,1
"16/01/2021",24,2737,12140,1
"16/01/2021",24,2738,18910,1
"16/01/2021",24,2743,15480,1
"16/01/2021",24,2745,9760,1
"16/01/2021",24,2747,0,2
"16/01/2021",24,2748,7980,1
"16/01/2021",26,2308,2530,1
"16/01/2021",35,1547,5280,1
"16/01/2021",35,1549,0,1
"16/01/2021",35,1564,0,1
"16/01/2021",35,2741,6740,1
"16/01/2021",39,1604,0,1
"16/01/2021",60,1506,0,1
"16/01/2021",60,2558,0,1
"16/01/2021",72,2134,0,1
"16/01/2021",73,2135,9410,1
"16/01/2021",73,2623,3480,1
"16/01/2021",75,2515,870,1
"16/01/2021",76,2303,0,1
"17/01/2021",24,1895,10680,1
"17/01/2021",24,1904,13720,2
"17/01/2021",24,1905,17380,1
"17/01/2021",24,1906,20900,1
"17/01/2021",24,1907,14030,1
"17/01/2021",24,1908,22110,1
"17/01/2021",24,1909,21810,1
"17/01/2021",24,1910,21670,1
"17/01/2021",24,1911,14070,1
"17/01/2021",24,1912,9570,1
"17/01/2021",24,1913,10920,1
"17/01/2021",24,1914,14360,1
"17/01/2021",24,1915,10200,2
"17/01/2021",24,1916,22360,1
"17/01/2021",24,1928,7320,1
"17/01/2021",24,1933,21110,1
"17/01/2021",24,2655,7950,2
"17/01/2021",24,2658,6230,1
"17/01/2021",24,2660,24100,1
"17/01/2021",24,2678,23890,1
"17/01/2021",24,2681,25390,1
"17/01/2021",24,2682,32660,1
"17/01/2021",24,2698,11940,2
"17/01/2021",24,2701,0,1
"17/01/2021",24,2716,16340,1
"17/01/2021",24,2723,13750,2
"17/01/2021",24,2724,11220,1
"17/01/2021",24,2747,0,1
"17/01/2021",24,2784,8370,2
"17/01/2021",24,2785,23900,1
"17/01/2021",24,2787,8320,1
"17/01/2021",24,2788,24790,1
"17/01/2021",35,2425,3690,1
"17/01/2021",60,1986,0,1
"17/01/2021",60,1987,0,1
"17/01/2021",60,2004,0,1
"17/01/2021",60,2402,3160,1
"17/01/2021",60,2669,3610,1
"17/01/2021",73,2622,3150,1
"18/01/2021",1,117,4570,1
"18/01/2021",1,1283,7730,1
"18/01/2021",1,2276,4580,1
"18/01/2021",1,2279,4030,1
"18/01/2021",1,2662,6460,1
"18/01/2021",4,1825,6530,1
"18/01/2021",24,1929,11390,1
"18/01/2021",24,1931,12910,1
"18/01/2021",24,1956,23040,1
"18/01/2021",24,1957,21380,2
"18/01/2021",24,1958,31800,2
"18/01/2021",24,2092,11980,2
"18/01/2021",24,2094,25160,1
"18/01/2021",24,2095,27800,1
"18/01/2021",24,2096,43330,2
"18/01/2021",24,2097,25560,1
"18/01/2021",24,2098,32760,1
"18/01/2021",24,2324,27290,1
"18/01/2021",24,2451,6850,1
"18/01/2021",24,2452,21890,1
"18/01/2021",24,2453,17890,1
"18/01/2021",24,2656,10560,1
"18/01/2021",24,2659,13200,1
"18/01/2021",24,2674,22520,1
"18/01/2021",24,2675,15240,1
"18/01/2021",24,2677,12990,1
"18/01/2021",24,2680,12270,1
"18/01/2021",24,2684,12680,1
"18/01/2021",24,2686,19790,1
"18/01/2021",24,2687,30060,2
"18/01/2021",24,2688,20380,1
"18/01/2021",24,2689,7950,1
"18/01/2021",24,2690,9430,1
"18/01/2021",24,2691,9980,1
"18/01/2021",24,2692,7800,1
"18/01/2021",24,2693,10810,1
"18/01/2021",24,2694,13410,1
"18/01/2021",24,2695,13940,1
"18/01/2021",24,2696,17130,1
"18/01/2021",24,2697,20170,1
"18/01/2021",24,2699,23430,1
"18/01/2021",24,2704,12100,1
"18/01/2021",24,2719,25010,1
"18/01/2021",24,2722,24820,1
"18/01/2021",24,2725,13130,1
"18/01/2021",24,2726,0,1
"18/01/2021",24,2727,11820,1
"18/01/2021",24,2743,11170,1
"18/01/2021",24,2744,10450,1
"18/01/2021",24,2745,13420,1
"18/01/2021",24,2746,19630,1
"18/01/2021",24,2789,12400,1
"18/01/2021",24,2790,14290,1
"18/01/2021",24,2791,10760,1
"18/01/2021",27,2319,21750,1
"18/01/2021",27,2320,49890,1
"18/01/2021",27,2321,910,1
"18/01/2021",35,2255,0,1
"18/01/2021",35,2420,4320,1
"18/01/2021",36,2523,2900,1
"18/01/2021",36,2527,470,1
"18/01/2021",39,1604,8420,1
"18/01/2021",60,1978,5620,1
"18/01/2021",60,1995,2400,1
"18/01/2021",60,2408,0,1
"18/01/2021",60,2478,0,1
"18/01/2021",60,2479,0,1
"18/01/2021",60,2493,4490,1
"18/01/2021",60,2558,0,1
"18/01/2021",73,2624,2230,1
"18/01/2021",75,2492,0,1
"18/01/2021",75,2509,1900,1
"18/01/2021",75,2511,0,1
"18/01/2021",75,2515,1350,1
"19/01/2021",1,118,0,1
"19/01/2021",1,2282,0,1
"19/01/2021",1,2284,0,1
"19/01/2021",1,2662,3610,1
"19/01/2021",4,1826,3030,1
"19/01/2021",8,2663,690,1
"19/01/2021",24,1894,20020,1
"19/01/2021",24,1904,14110,1
"19/01/2021",24,1905,10780,1
"19/01/2021",24,1906,15630,1
"19/01/2021",24,1907,15580,1
"19/01/2021",24,1908,16500,1
"19/01/2021",24,1909,15650,1
"19/01/2021",24,1910,0,1
"19/01/2021",24,1912,18830,1
"19/01/2021",24,1915,18850,1
"19/01/2021",24,1916,26090,1
"19/01/2021",24,1927,23960,1
"19/01/2021",24,1928,15330,1
"19/01/2021",24,1929,7690,1
"19/01/2021",24,1931,20860,1
"19/01/2021",24,1932,24010,1
"19/01/2021",24,1933,19840,2
"19/01/2021",24,1958,33410,1
"19/01/2021",24,2657,15320,2
"19/01/2021",24,2661,20940,1
"19/01/2021",24,2676,14620,1
"19/01/2021",24,2677,16930,1
"19/01/2021",24,2685,13080,1
"19/01/2021",24,2686,12540,1
"19/01/2021",24,2694,18410,1
"19/01/2021",24,2697,10580,1
"19/01/2021",24,2698,0,1
"19/01/2021",24,2700,10250,1
"19/01/2021",24,2701,20630,1
"19/01/2021",24,2702,17740,1
"19/01/2021",24,2705,29370,1
"19/01/2021",24,2707,19850,1
"19/01/2021",24,2710,25450,1
"19/01/2021",24,2711,13600,1
"19/01/2021",24,2715,23560,1
"19/01/2021",24,2717,11080,1
"19/01/2021",24,2718,0,2
"19/01/2021",24,2721,25680,1
"19/01/2021",24,2722,0,1
"19/01/2021",24,2729,25300,1
"19/01/2021",24,2731,14630,1
"19/01/2021",24,2733,15490,1
"19/01/2021",24,2734,11140,3
"19/01/2021",24,2735,23830,1
"19/01/2021",24,2736,22400,1
"19/01/2021",24,2737,6620,1
"19/01/2021",24,2738,20770,1
"19/01/2021",24,2743,23080,1
"19/01/2021",24,2746,15250,1
"19/01/2021",24,2748,18870,1
"19/01/2021",24,2783,11320,2
"19/01/2021",24,2786,25200,1
"19/01/2021",24,2791,24250,1
"19/01/2021",26,1867,5290,1
"19/01/2021",26,2306,0,1
"19/01/2021",27,2319,9490,1
"19/01/2021",27,2320,21440,1
"19/01/2021",27,2321,20900,1
"19/01/2021",27,2322,6030,1
"19/01/2021",35,1549,2730,1
"19/01/2021",35,2421,3940,1
"19/01/2021",35,2550,980,1
"19/01/2021",36,2489,0,1
"19/01/2021",36,2528,790,1
"19/01/2021",39,1604,9410,1
"19/01/2021",60,1970,0,1
"19/01/2021",60,1986,2440,1
"19/01/2021",60,1987,0,1
"19/01/2021",60,2004,9300,1
"19/01/2021",60,2558,0,1
"19/01/2021",60,2668,0,1
"19/01/2021",60,2669,5960,1
"19/01/2021",72,2617,0,1
"19/01/2021",73,2622,2560,1
"19/01/2021",75,2492,0,1
"19/01/2021",75,2509,2490,1
"19/01/2021",75,2515,5460,1
"19/01/2021",76,2297,3030,1
"19/01/2021",76,2301,0,1
"20/01/2021",1,117,3260,1
"20/01/2021",1,162,0,1
"20/01/2021",1,1283,0,1
"20/01/2021",1,1861,3980,1
"20/01/2021",1,2276,2970,1
"20/01/2021",1,2279,7360,1
"20/01/2021",1,2662,5080,1
"20/01/2021",2,2522,4200,1
"20/01/2021",4,1825,3430,1
"20/01/2021",8,2663,0,1
"20/01/2021",8,2664,770,1
"20/01/2021",9,166,4290,1
"20/01/2021",24,1895,11870,1
"20/01/2021",24,1910,17220,1
"20/01/2021",24,1911,20880,1
"20/01/2021",24,1913,24190,1
"20/01/2021",24,1914,23470,1
"20/01/2021",24,1930,9170,1
"20/01/2021",24,1956,17300,1
"20/01/2021",24,1957,18160,1
"20/01/2021",24,1958,15070,1
"20/01/2021",24,2092,9480,1
"20/01/2021",24,2095,23690,1
"20/01/2021",24,2096,9720,2
"20/01/2021",24,2097,26670,1
"20/01/2021",24,2098,24970,1
"20/01/2021",24,2324,7040,1
"20/01/2021",24,2452,22260,1
"20/01/2021",24,2453,15420,1
"20/01/2021",24,2482,24160,1
"20/01/2021",24,2655,9930,1
"20/01/2021",24,2658,31440,2
"20/01/2021",24,2659,11310,1
"20/01/2021",24,2677,13780,1
"20/01/2021",24,2678,27340,1
"20/01/2021",24,2680,19470,1
"20/01/2021",24,2681,22640,1
"20/01/2021",24,2682,0,1
"20/01/2021",24,2684,17670,1
"20/01/2021",24,2685,20080,1
"20/01/2021",24,2687,12320,1
"20/01/2021",24,2688,16760,1
"20/01/2021",24,2689,12150,1
"20/01/2021",24,2693,17240,1
"20/01/2021",24,2696,16300,1
"20/01/2021",24,2697,16440,1
"20/01/2021",24,2704,14620,1
"20/01/2021",24,2718,17900,1
"20/01/2021",24,2721,6370,1
"20/01/2021",24,2723,12710,1
"20/01/2021",24,2724,20730,1
"20/01/2021",24,2725,22560,1
"20/01/2021",24,2726,10130,1
"20/01/2021",24,2727,6660,1
"20/01/2021",24,2737,22800,2
"20/01/2021",24,2743,14650,1
"20/01/2021",24,2745,0,1
"20/01/2021",24,2746,14740,1
"20/01/2021",24,2747,20550,1
"20/01/2021",24,2783,0,1
"20/01/2021",24,2784,10750,1
"20/01/2021",24,2785,10480,1
"20/01/2021",24,2787,0,3
"20/01/2021",24,2788,27720,1
"20/01/2021",24,2789,3640,1
"20/01/2021",27,2319,5300,1
"20/01/2021",27,2320,9340,1
"20/01/2021",27,2321,13390,1
"20/01/2021",27,2322,0,1
"20/01/2021",27,2323,1810,1
"20/01/2021",27,2327,5540,1
"20/01/2021",29,2304,6750,1
"20/01/2021",35,1565,2160,1
"20/01/2021",35,2422,2970,1
"20/01/2021",35,2551,1380,1
"20/01/2021",36,2436,4400,1
"20/01/2021",36,2529,820,1
"20/01/2021",39,1604,16240,1
"20/01/2021",60,1969,0,1
"20/01/2021",60,2478,0,1
"20/01/2021",60,2479,0,1
"20/01/2021",60,2558,0,1
"20/01/2021",60,2669,1400,1
"20/01/2021",60,2670,5960,1
"20/01/2021",60,2671,3520,1
"20/01/2021",72,2616,0,1
"20/01/2021",73,2622,4320,1
"20/01/2021",75,2492,0,1
"20/01/2021",75,2509,2140,1
"20/01/2021",75,2515,750,1
"20/01/2021",76,2290,0,1
"20/01/2021",76,2300,0,1
"21/01/2021",1,116,2550,1
"21/01/2021",1,118,5380,1
"21/01/2021",1,2282,0,1
"21/01/2021",1,2284,3170,1
"21/01/2021",1,2662,5710,1
"21/01/2021",8,2663,1090,1
"21/01/2021",8,2664,1490,1
"21/01/2021",24,1904,13910,1
"21/01/2021",24,1905,15410,1
"21/01/2021",24,1906,13910,1
"21/01/2021",24,1907,14870,1
"21/01/2021",24,1908,7480,2
"21/01/2021",24,1909,15720,1
"21/01/2021",24,1910,14370,1
"21/01/2021",24,1912,14800,1
"21/01/2021",24,1915,20470,1
"21/01/2021",24,1927,12940,1
"21/01/2021",24,1928,10810,1
"21/01/2021",24,1929,13750,1
"21/01/2021",24,1930,4710,1
"21/01/2021",24,1931,18080,1
"21/01/2021",24,2094,25090,1
"21/01/2021",24,2095,31580,1
"21/01/2021",24,2096,17080,1
"21/01/2021",24,2324,28870,1
"21/01/2021",24,2451,23420,1
"21/01/2021",24,2452,37170,2
"21/01/2021",24,2656,10280,1
"21/01/2021",24,2657,10150,1
"21/01/2021",24,2661,10780,1
"21/01/2021",24,2674,18310,1
"21/01/2021",24,2676,10650,1
"21/01/2021",24,2679,24870,1
"21/01/2021",24,2686,23380,2
"21/01/2021",24,2687,17710,1
"21/01/2021",24,2695,3830,1
"21/01/2021",24,2698,19570,2
"21/01/2021",24,2699,38280,2
"21/01/2021",24,2700,10680,1
"21/01/2021",24,2707,21630,1
"21/01/2021",24,2710,12950,1
"21/01/2021",24,2711,10070,1
"21/01/2021",24,2712,18740,1
"21/01/2021",24,2713,11310,1
"21/01/2021",24,2719,12440,1
"21/01/2021",24,2722,23700,1
"21/01/2021",24,2727,14370,1
"21/01/2021",24,2728,21170,1
"21/01/2021",24,2729,12170,1
"21/01/2021",24,2734,16050,1
"21/01/2021",24,2735,15700,1
"21/01/2021",24,2738,12540,1
"21/01/2021",24,2784,7910,1
"21/01/2021",24,2786,16280,1
"21/01/2021",24,2790,16230,1
"21/01/2021",24,2791,10190,2
"21/01/2021",26,2307,0,1
"21/01/2021",35,1549,0,1
"21/01/2021",35,2423,3500,1
"21/01/2021",36,2265,620,1
"21/01/2021",39,1604,4630,1
"21/01/2021",60,1969,0,1
"21/01/2021",60,1986,0,1
"21/01/2021",60,1987,0,1
"21/01/2021",60,2558,0,1
"21/01/2021",60,2670,4650,1
"21/01/2021",60,2671,4710,1
"21/01/2021",60,2672,3040,1
"21/01/2021",72,2616,0,1
"21/01/2021",73,2622,4810,1
"21/01/2021",75,2295,3310,1
"21/01/2021",75,2492,3130,1
"21/01/2021",75,2509,1670,1
"21/01/2021",75,2515,810,1
"21/01/2021",76,2297,3180,1
"21/01/2021",76,2301,3890,1
"21/01/2021",76,2303,970,1
"22/01/2021",1,117,3510,1
"22/01/2021",1,1861,3340,1
"22/01/2021",1,2276,4220,1
"22/01/2021",1,2279,3790,1
"22/01/2021",1,2662,3580,1
"22/01/2021",4,1825,3220,1
"22/01/2021",8,2663,0,1
"22/01/2021",8,2664,0,1
"22/01/2021",9,166,3070,1
"22/01/2021",24,1894,8300,1
"22/01/2021",24,1895,15890,1
"22/01/2021",24,1913,28740,2
"22/01/2021",24,1914,19920,1
"22/01/2021",24,1916,21540,1
"22/01/2021",24,1932,15930,1
"22/01/2021",24,1933,9490,2
"22/01/2021",24,1956,17910,1
"22/01/2021",24,1957,17370,1
"22/01/2021",24,2092,16670,1
"22/01/2021",24,2098,21310,1
"22/01/2021",24,2453,15210,1
"22/01/2021",24,2482,12050,2
"22/01/2021",24,2655,6020,1
"22/01/2021",24,2659,6700,2
"22/01/2021",24,2675,11040,1
"22/01/2021",24,2677,14570,1
"22/01/2021",24,2679,17760,1
"22/01/2021",24,2680,18420,1
"22/01/2021",24,2684,16100,1
"22/01/2021",24,2685,19390,1
"22/01/2021",24,2691,13550,1
"22/01/2021",24,2692,26710,1
"22/01/2021",24,2699,19620,1
"22/01/2021",24,2704,13910,1
"22/01/2021",24,2705,27310,1
"22/01/2021",24,2710,8440,1
"22/01/2021",24,2715,9010,1
"22/01/2021",24,2716,9750,2
"22/01/2021",24,2717,21880,1
"22/01/2021",24,2718,12350,1
"22/01/2021",24,2721,20630,1
"22/01/2021",24,2725,9850,1
"22/01/2021",24,2726,10080,1
"22/01/2021",24,2727,10170,1
"22/01/2021",24,2729,21920,1
"22/01/2021",24,2733,7570,1
"22/01/2021",24,2736,12020,1
"22/01/2021",24,2737,17390,1
"22/01/2021",24,2743,14940,2
"22/01/2021",24,2745,23290,1
"22/01/2021",24,2746,15440,1
"22/01/2021",24,2748,32950,2
"22/01/2021",24,2783,16770,1
"22/01/2021",24,2785,5750,1
"22/01/2021",24,2787,6210,1
"22/01/2021",24,2789,4450,1
"22/01/2021",27,2332,8120,1
"22/01/2021",29,2304,4350,1
"22/01/2021",35,1565,0,1
"22/01/2021",35,2424,0,1
"22/01/2021",35,2553,980,1
"22/01/2021",35,2739,3170,1
"22/01/2021",36,2438,1760,1
"22/01/2021",39,1604,5680,1
"22/01/2021",60,1969,0,1
"22/01/2021",60,2478,0,1
"22/01/2021",60,2480,0,1
"22/01/2021",60,2558,0,1
"22/01/2021",60,2668,4990,1
"22/01/2021",60,2669,3480,1
"22/01/2021",60,2672,3340,1
"22/01/2021",72,2616,0,1
"22/01/2021",73,2622,7600,1
"22/01/2021",75,2492,0,1
"22/01/2021",75,2509,1590,1
"22/01/2021",75,2515,0,1
"22/01/2021",76,2292,1770,1
"22/01/2021",76,2300,2130,1
"23/01/2021",1,116,4570,1
"23/01/2021",1,118,3610,1
"23/01/2021",1,2282,2470,1
"23/01/2021",1,2284,2740,1
"23/01/2021",1,2662,3940,1
"23/01/2021",4,1826,2730,1
"23/01/2021",8,2663,1900,1
"23/01/2021",8,2664,710,1
"23/01/2021",24,1914,20010,1
"23/01/2021",24,1958,13240,1
"23/01/2021",24,2094,16190,1
"23/01/2021",24,2095,17110,1
"23/01/2021",24,2096,20850,1
"23/01/2021",24,2097,8520,2
"23/01/2021",24,2451,18950,1
"23/01/2021",24,2452,15370,1
"23/01/2021",24,2655,15580,1
"23/01/2021",24,2656,19930,1
"23/01/2021",24,2657,5450,1
"23/01/2021",24,2674,19470,1
"23/01/2021",24,2676,11830,1
"23/01/2021",24,2686,27900,2
"23/01/2021",24,2687,13100,2
"23/01/2021",24,2690,0,1
"23/01/2021",24,2697,21470,2
"23/01/2021",24,2700,10530,1
"23/01/2021",24,2701,24530,1
"23/01/2021",24,2707,20260,1
"23/01/2021",24,2712,0,1
"23/01/2021",24,2723,13230,1
"23/01/2021",24,2729,11960,1
"23/01/2021",24,2734,21610,1
"23/01/2021",24,2735,4970,1
"23/01/2021",24,2737,19010,1
"23/01/2021",24,2738,18500,1
"23/01/2021",24,2744,17970,1
"23/01/2021",24,2745,12550,1
"23/01/2021",26,2308,2780,1
"23/01/2021",35,1549,0,1
"23/01/2021",36,2267,670,1
"23/01/2021",39,1604,5280,1
"23/01/2021",72,2134,0,1
"23/01/2021",72,2616,0,1
"23/01/2021",73,2622,8670,1
"23/01/2021",75,2492,0,1
"23/01/2021",75,2509,1830,1
"23/01/2021",75,2515,850,1
"23/01/2021",76,2297,0,1
"23/01/2021",76,2301,2000,1
"23/01/2021",76,2303,2820,1
"24/01/2021",2,2522,0,1
"24/01/2021",24,1904,16630,1
"24/01/2021",24,1905,0,1
"24/01/2021",24,1906,16030,1
"24/01/2021",24,1907,20420,1
"24/01/2021",24,1908,19990,1
"24/01/2021",24,1909,20460,1
"24/01/2021",24,1910,0,1
"24/01/2021",24,1912,18100,1
"24/01/2021",24,1915,15940,1
"24/01/2021",24,1916,0,1
"24/01/2021",24,1928,14690,1
"24/01/2021",24,1929,9850,1
"24/01/2021",24,1931,14740,1
"24/01/2021",24,2660,13360,1
"24/01/2021",24,2661,20170,1
"24/01/2021",24,2678,12850,1
"24/01/2021",24,2681,23170,1
"24/01/2021",24,2682,16870,1
"24/01/2021",24,2687,22280,1
"24/01/2021",24,2688,20730,1
"24/01/2021",24,2689,15490,1
"24/01/2021",24,2694,17170,1
"24/01/2021",24,2696,14800,1
"24/01/2021",24,2698,9600,1
"24/01/2021",24,2719,18150,1
"24/01/2021",24,2722,12210,1
"24/01/2021",24,2724,7380,2
"24/01/2021",24,2747,16990,1
"24/01/2021",24,2784,6490,1
"24/01/2021",24,2786,22010,1
"24/01/2021",24,2788,42890,2
"24/01/2021",24,2790,0,2
"24/01/2021",24,2791,16060,1
"24/01/2021",35,2425,3690,1
"24/01/2021",60,1986,0,1
"24/01/2021",60,1987,0,1
"24/01/2021",60,2004,2940,1
"24/01/2021",60,2669,2840,1
"25/01/2021",1,117,4180,1
"25/01/2021",1,162,4620,1
"25/01/2021",1,1283,0,1
"25/01/2021",1,2276,4100,1
"25/01/2021",1,2279,4930,1
"25/01/2021",1,2662,5020,1
"25/01/2021",4,1825,6500,1
"25/01/2021",24,1905,0,1
"25/01/2021",24,1910,0,1
"25/01/2021",24,1911,15080,1
"25/01/2021",24,1913,20090,1
"25/01/2021",24,1914,24540,1
"25/01/2021",24,1927,21990,1
"25/01/2021",24,1929,20060,1
"25/01/2021",24,1930,15940,1
"25/01/2021",24,1932,18900,1
"25/01/2021",24,1933,0,2
"25/01/2021",24,1956,13390,1
"25/01/2021",24,1957,10420,1
"25/01/2021",24,1958,13710,1
"25/01/2021",24,2092,13570,1
"25/01/2021",24,2094,17820,1
